Date,Open,High,Low,Close,Volume,Adj Close
2013-09-27,53.629999,53.95,53.09,53.62,203000,10.662993
2013-09-26,52.800002,52.940001,52.50,52.779999,249500,10.495949
2013-09-25,52.639999,52.800002,52.449999,52.56,137000,10.4522
2013-09-24,52.150002,52.17,51.64,52.129998,315500,10.366688
2013-09-23,52.30,52.719998,52.290001,52.50,196500,10.440268
2013-09-20,53.16,53.35,52.150002,52.150002,414000,10.370666
2013-09-19,53.400002,53.400002,52.740002,53.35,117500,10.609301
2013-09-18,52.150002,53.200002,51.719999,53.200002,598500,10.579472
2013-09-17,54.099998,54.15,53.829999,53.88,329000,10.714698
2013-09-16,54.14,54.790001,54.000001,54.749999,244000,10.887708
2013-09-13,52.729998,53.23,52.729998,53.109999,138000,10.561573
2013-09-12,52.979999,53.400002,52.77,52.870002,102500,10.513847
2013-09-11,51.900001,52.24,51.620002,52.210002,128500,10.382598
2013-09-10,51.300001,51.890001,51.279998,51.84,191000,10.309019
2013-09-09,50.050001,51.040001,50.050001,51.040001,176500,10.149929
2013-09-06,49.749999,50.40,49.749999,50.100002,346000,9.962999
2013-09-05,49.899998,50.209999,49.899998,50.149999,158500,9.972941
2013-09-04,48.649998,49.200001,48.649998,49.14,190500,9.772091
2013-09-03,49.000001,49.000001,48.400002,48.660002,187000,9.676637
2013-08-30,46.560001,46.729999,46.539998,46.65,120500,9.276924
2013-08-29,46.399999,46.799998,46.360002,46.459999,56500,9.23914
2013-08-28,45.700002,45.99,45.650001,45.900002,81000,9.127777
2013-08-27,45.999999,46.45,45.949998,46.079998,230500,9.163572
2013-08-26,46.149998,46.149998,45.809999,45.809999,140500,9.109879
2013-08-23,46.030002,46.129999,45.700002,46.100001,299500,9.16755
2013-08-22,46.32,46.739998,46.25,46.719999,513500,9.290844
2013-08-21,46.65,46.65,45.840001,46.069999,262000,9.161583
2013-08-20,46.719999,47.189999,46.719999,47.150002,67500,9.376355
2013-08-19,47.350001,47.83,47.350001,47.529998,125500,9.451922
2013-08-16,47.319999,47.449999,46.939998,47.150002,167500,9.376355
2013-08-15,46.500001,46.989999,46.500001,46.750002,555000,9.29681
2013-08-14,47.529998,47.529998,45.500002,45.999999,234500,9.147663
2013-08-13,47.90,47.90,47.43,47.870002,152500,9.519536
2013-08-12,47.519999,47.519999,46.950002,47.249999,96000,9.396241
2013-08-09,45.780001,46.199999,45.679998,45.939999,465500,9.135731
2013-08-08,46.500001,46.500001,45.900002,46.31,196000,9.209311
2013-08-07,46.430001,46.690001,45.999999,46.58,277500,9.263003
2013-08-06,47.649999,48.299999,47.649999,47.940001,272500,9.533456
2013-08-05,47.220001,47.800002,47.220001,47.50,234500,9.445957
2013-08-02,46.65,46.65,46.25,46.620002,309000,9.270958
2013-08-01,46.729999,46.999998,46.500001,46.98,1961500,9.342548
2013-07-31,45.599999,45.609999,45.00,45.33,478000,9.014425
2013-07-30,46.64,46.999998,46.630001,46.900001,504500,9.326639
2013-07-29,44.80,45.190001,44.640002,44.640002,3649000,8.877211
2013-07-26,43.920002,44.840002,43.920002,44.530001,752000,8.855336
2013-07-25,42.89,43.42,42.859998,43.379998,143500,8.626644
2013-07-24,42.89,42.89,42.50,42.540002,299000,8.4596
2013-07-23,43.000002,43.200002,42.859998,43.119998,1456500,8.57494
2013-07-22,42.350001,42.399998,42.160001,42.309999,407000,8.413861
2013-07-19,43.270001,43.270001,42.849998,42.979999,3773000,8.547099
2013-07-18,42.509999,42.509999,42.069998,42.420001,106000,8.435737
2013-07-17,42.789998,42.90,42.789998,42.810001,248000,8.513293
2013-07-16,42.50,42.600002,42.449999,42.579999,175500,8.467554
2013-07-15,41.18,41.609998,40.500002,41.609998,127500,8.274657
2013-07-12,40.019999,40.07,39.590001,39.790001,153500,7.912729
2013-07-11,39.860001,40.40,39.860001,40.359998,145500,8.02608
2013-07-10,39.21,39.21,39.000001,39.100001,117000,7.775514
2013-07-09,39.100001,39.18,39.000001,39.02,247000,7.759605
2013-07-08,39.159999,39.31,38.88,39.05,113000,7.765571
2013-07-05,39.779999,39.809999,39.130001,39.549999,175000,7.865002
2013-07-03,38.36,39.100001,38.36,38.95,137500,7.745684
2013-07-02,39.030001,39.18,38.429999,38.75,180000,7.705912
2013-07-01,38.970001,39.28,38.970001,39.000001,109500,7.755628
2013-06-28,38.970001,39.15,38.559999,38.959999,98000,7.747673
2013-06-27,38.329999,38.75,38.329999,38.69,192500,7.69398
2013-06-26,37.290001,37.79,37.290001,37.690001,157500,7.495118
2013-06-25,37.00,37.149999,36.68,37.149999,351500,7.387732
2013-06-24,35.98,35.98,35.120001,35.46,498000,7.051655
2013-06-21,36.960001,36.960001,36.300001,36.84,338000,7.326085
2013-06-20,37.449999,38.099999,36.400001,36.45,227500,7.248529
2013-06-19,38.75,38.75,38.099999,38.150001,164000,7.586595
2013-06-18,38.49,38.989999,38.49,38.75,128000,7.705912
2013-06-17,38.789999,38.970001,38.640001,38.670001,184500,7.690003
2013-06-14,38.559999,38.959999,38.440001,38.469999,145000,7.65023
2013-06-13,38.35,39.05,38.35,38.940001,174500,7.743696
2013-06-12,39.460001,39.460001,38.870001,38.970001,190000,7.749662
2013-06-11,38.75,39.400001,38.75,39.200001,183000,7.7954
2013-06-10,39.200001,39.489999,39.059999,39.31,149500,7.817275
2013-06-07,39.05,39.05,38.52,38.62,116000,7.68006
2013-06-06,38.380001,38.900001,38.380001,38.900001,108500,7.735741
2013-06-05,38.800001,38.800001,38.35,38.369999,162500,7.630344
2013-06-04,39.08,39.38,38.81,39.000001,155000,7.755628
2013-06-03,39.400001,39.400001,38.940001,39.349999,206500,7.825229
2013-05-31,39.48,39.760001,39.260001,39.48,125500,7.851081
2013-05-30,39.960001,39.960001,39.60,39.84,167000,7.922672
2013-05-29,38.85,39.230001,38.770001,38.929999,164500,7.741707
2013-05-28,39.18,39.590001,39.11,39.349999,233500,7.825229
2013-05-24,38.39,38.599999,38.26,38.499999,129500,7.656196
2013-05-23,37.47,37.969999,37.40,37.950001,125000,7.546822
2013-05-22,39.289999,39.289999,38.599999,38.800001,307500,7.715855
2013-05-21,39.419999,39.449999,39.14,39.400001,464500,7.835172
2013-05-20,39.80,40.120001,39.70,40.110002,275000,7.976365
2013-05-17,37.750001,38.00,37.509999,38.00,206500,7.556765
2013-05-16,37.590001,37.809999,37.390001,37.60,238000,7.47722
2013-05-15,35.840001,37.00,35.569999,36.98,272500,7.328273
2013-05-14,35.07,35.07,34.530001,34.979999,158000,6.931935
2013-05-13,34.71,34.71,34.419999,34.47,146000,6.83087
2013-05-10,35.480001,35.739999,35.36,35.420001,65500,7.01913
2013-05-09,35.250001,35.46,35.079999,35.220001,330000,6.979496
2013-05-08,35.439999,35.56,35.150001,35.539999,71500,7.04291
2013-05-07,35.63,35.699999,35.46,35.699999,55000,7.074617
2013-05-06,35.190001,35.63,35.190001,35.569999,65500,7.048855
2013-05-03,35.350001,35.580001,35.06,35.439999,6056000,7.023093
2013-05-02,35.190001,35.480001,35.190001,35.480001,180500,7.03102
2013-05-01,34.31,34.489999,34.189999,34.319999,115000,6.801144
2013-04-30,34.37,34.549999,34.14,34.50,157500,6.836815
2013-04-29,33.55,34.230001,33.45,34.189999,396500,6.775382
2013-04-26,32.950001,33.670001,32.950001,33.659999,454500,6.670353
2013-04-25,32.809999,33.13,32.809999,32.99,163000,6.53758
2013-04-24,32.509999,32.850001,32.509999,32.80,101000,6.499928
2013-04-23,32.390001,32.679999,32.390001,32.539999,354500,6.448404
2013-04-22,32.590001,33.00,32.590001,32.80,212500,6.499928
2013-04-19,32.360001,32.70,32.34,32.67,285500,6.474166
2013-04-18,31.75,31.949999,31.61,31.74,259000,6.28987
2013-04-17,31.87,31.919999,31.54,31.65,489500,6.272034
2013-04-16,31.500001,31.58,31.329999,31.500001,169000,6.242309
2013-04-15,31.700001,31.730001,31.159999,31.289999,198000,6.200694
2013-04-12,32.309999,32.379999,31.849999,31.989999,148000,6.339411
2013-04-11,32.049999,32.449999,32.049999,32.349999,236000,6.410752
2013-04-10,32.290001,32.50,32.07,32.490001,140500,6.438496
2013-04-09,31.659999,32.179999,31.65,32.179999,98500,6.377063
2013-04-08,30.840001,31.110001,30.829999,30.99,598500,6.141243
2013-04-05,30.30,30.469999,29.84,30.469999,899000,6.038195
2013-04-04,31.02,31.02,30.699999,30.86,161500,6.115481
2013-04-03,31.12,31.500001,30.76,30.79,211000,6.101609
2013-04-02,31.55,31.55,31.159999,31.25,122000,6.192767
2013-04-01,31.559999,31.97,31.210001,31.32,426000,6.206639
2013-03-28,32.04,32.04,31.689999,31.949999,114000,6.331485
2013-03-27,32.249999,32.249999,31.97,32.160001,125500,6.3731
2013-03-26,31.05,32.07,31.05,31.98,505500,6.33743
2013-03-25,31.070001,31.070001,30.320001,30.480001,1136500,6.040177
2013-03-22,32.00,32.10,31.700001,31.700001,1110500,6.281943
2013-03-21,32.56,33.16,32.40,32.90,1782000,6.519745
2013-03-20,33.800001,33.989999,33.78,33.78,1222000,6.694133
2013-03-19,33.32,33.510001,33.09,33.099999,316000,6.559379
2013-03-18,34.159999,34.159999,33.78,34.05,125500,6.747639
2013-03-15,35.43,35.480001,35.190001,35.239999,132000,6.983459
2013-03-14,35.52,35.699999,35.52,35.599999,122000,7.0548
2013-03-13,35.66,36.059999,35.66,35.899999,162500,7.11425
2013-03-12,35.639999,36.129999,35.639999,35.98,300000,7.130104
2013-03-11,36.55,36.55,36.099999,36.210001,143500,7.175683
2013-03-08,36.51,36.830001,36.51,36.830001,108000,7.298548
2013-03-07,35.869999,36.25,35.869999,36.15,130000,7.163793
2013-03-06,36.199999,36.199999,35.85,35.92,143500,7.118214
2013-03-05,35.309999,35.899999,35.309999,35.799999,139000,7.094434
2013-03-04,35.150001,35.569999,35.13,35.30,282500,6.995349
2013-03-01,34.679999,34.749999,34.50,34.67,164000,6.870503
2013-02-28,34.330001,34.74,34.330001,34.649999,152000,6.86654
2013-02-27,33.85,34.549999,33.85,34.449999,98000,6.826906
2013-02-26,34.31,34.54,34.25,34.38,141000,6.813034
2013-02-25,34.37,34.389999,33.699999,34.000001,136500,6.737731
2013-02-22,33.940001,34.649999,33.940001,34.60,427500,6.856632
2013-02-21,35.150001,35.150001,34.70,34.93,213000,6.922027
2013-02-20,35.469999,35.580001,35.17,35.20,107500,6.975533
2013-02-19,35.650001,35.650001,35.450001,35.450001,115000,7.025075
2013-02-15,35.50,35.63,35.420001,35.53,183500,7.040928
2013-02-14,35.050001,35.27,35.039999,35.239999,170000,6.983459
2013-02-13,34.979999,35.250001,34.979999,35.239999,97500,6.983459
2013-02-12,35.10,35.139999,34.860001,34.97,78000,6.929954
2013-02-11,35.10,35.10,34.779999,34.949999,125000,6.92599
2013-02-08,35.00,35.13,34.71,35.020001,81000,6.939862
2013-02-07,34.90,35.039999,34.749999,34.94,79000,6.924009
2013-02-06,34.18,34.389999,34.18,34.38,196000,6.813034
2013-02-05,34.089999,34.449999,34.089999,34.219999,231000,6.781327
2013-02-04,34.51,34.660001,34.15,34.189999,97500,6.775382
2013-02-01,34.849999,34.909999,34.649999,34.860001,170500,6.908155
2013-01-31,35.10,35.209999,35.00,35.109999,172500,6.957697
2013-01-30,34.960001,35.050001,34.809999,35.00,151000,6.935899
2013-01-29,34.54,34.70,34.360001,34.690001,195500,6.874467
2013-01-28,34.690001,34.690001,34.360001,34.50,141000,6.836815
2013-01-25,34.71,34.71,34.50,34.530001,135000,6.84276
2013-01-24,34.909999,35.20,34.909999,35.17,201000,6.969587
2013-01-23,34.860001,34.890001,34.57,34.70,105000,6.876448
2013-01-22,34.84,34.84,34.690001,34.80,99000,6.896265
2013-01-18,34.630001,35.10,34.630001,35.039999,134000,6.943826
2013-01-17,34.71,34.949999,34.560001,34.749999,139000,6.886357
2013-01-16,34.27,34.60,34.27,34.60,124500,6.856632
2013-01-15,33.42,33.42,33.050001,33.22,146000,6.583159
2013-01-14,32.950001,32.969999,32.720001,32.89,181000,6.517763
2013-01-11,32.839999,33.039999,32.839999,33.03,180500,6.545507
2013-01-10,32.73,33.02,32.679999,33.02,148500,6.543525
2013-01-09,32.750001,32.750001,32.53,32.690001,130500,6.47813
2013-01-08,32.96,32.96,32.70,32.850001,49000,6.509837
2013-01-07,32.950001,33.00,32.780001,33.00,83000,6.539562
2013-01-04,33.29,33.710001,33.26,33.469999,101000,6.632701
2013-01-03,33.670001,33.670001,33.299999,33.299999,355000,6.599012
2013-01-02,33.369999,33.65,33.36,33.599999,362500,6.658463
